image,label,hos_0,hos_1,hos_2
SOB_M_DC-14-20636-40-005,1,69353.13956254601,0.06191458247016463,0.7611500816622285
SOB_M_DC-14-20636-40-006,1,71635.54864061673,0.06597186366778247,0.8007078905122698
SOB_M_DC-14-20636-40-007,1,59934.98755065228,0.05580179522639207,0.7644041630802098
SOB_M_DC-14-20636-40-008,1,60445.38509055948,0.0620509268876262,0.7503921704561936
SOB_M_DC-14-20636-40-009,1,77824.0316878664,0.058638567029718335,0.7562897520456483
SOB_M_DC-14-20636-40-010,1,59521.13041494246,0.0640829482686711,0.7420338829515865
SOB_M_DC-14-20636-40-011,1,48979.24374392648,0.06237020656216553,0.7249691473723899
SOB_M_DC-14-20636-40-012,1,72442.5130336992,0.0596002415712659,0.7791313504589107
SOB_M_DC-14-20636-40-013,1,58796.54764872588,0.06046656238775136,0.7585310809920384
SOB_M_DC-14-20636-40-014,1,44027.976957923536,0.056314176954945616,0.7357492196452998
SOB_M_DC-14-20636-40-015,1,39654.039542009945,0.05604906165538664,0.7632229709546087
SOB_M_DC-14-20636-40-016,1,38750.91220778889,0.0548439228149192,0.7536874036879279
SOB_M_DC-14-20636-40-017,1,39889.00328732887,0.05725840072827058,0.7296454396515859
SOB_M_DC-14-20636-40-018,1,49183.48615460528,0.058921605271241136,0.7214206092552157
SOB_M_DC-14-20636-40-019,1,49035.4638319325,0.061742906464141094,0.739797201692168
SOB_M_DC-14-20636-40-020,1,43986.673863706776,0.06289546748866601,0.7484673851632353
SOB_M_DC-14-20636-40-021,1,50124.55861275596,0.07227433346195541,0.7394818896835487
SOB_M_DC-14-20636-40-022,1,69823.22901163684,0.05999297468982861,0.7738890242305131
SOB_M_DC-14-20636-40-023,1,70447.29696914149,0.05914307607651507,0.7816750639875129
SOB_M_DC-14-20636-40-024,1,44003.00427403487,0.0581810618616015,0.7438916590925728
SOB_M_DC-14-20636-40-025,1,67144.34447978629,0.06473188372229918,0.7752163022672588
SOB_M_DC-14-2523-40-010,1,725528.4634083703,0.12277959001087169,0.8365299307286126
SOB_M_DC-14-2523-40-011,1,739351.694533046,0.1099732897652971,0.8506191406578598
SOB_M_DC-14-2523-40-012,1,691794.6842139028,0.10649585273750682,0.8557255516579246
SOB_M_DC-14-2523-40-013,1,565929.4679329131,0.09762229261279501,0.8553096785095889
SOB_M_DC-14-2523-40-014,1,503717.4936063421,0.1255753989664373,0.8483825688816323
SOB_M_DC-14-2523-40-015,1,529114.8379439441,0.09493053262223139,0.8394737258077621
SOB_M_DC-14-2523-40-016,1,263030.1421942083,0.08962733778448218,0.8277130957218015
SOB_M_DC-14-2523-40-017,1,631373.441256041,0.11447861466419428,0.8458951420651981
SOB_M_DC-14-2523-40-018,1,853995.7362649896,0.10587586042605959,0.8511210194426049
SOB_M_DC-14-2523-40-019,1,731580.5056933162,0.10869742052821277,0.8420895051227715
SOB_M_DC-14-2773-40-001,1,6340076.245136869,0.20398184584618603,0.8873198772424987
SOB_M_DC-14-2773-40-002,1,6612219.479496411,0.17186375715294824,0.9031375830599571
SOB_M_DC-14-2773-40-003,1,5110687.286275702,0.1516218067283987,0.8974202538182358
SOB_M_DC-14-2773-40-004,1,3340492.244561807,0.1308014049141585,0.9016675391612056
SOB_M_DC-14-2773-40-005,1,1448537.484535434,0.15389000314593557,0.8233234895484292
SOB_M_DC-14-2773-40-006,1,9640085.695404906,0.17340613505340866,0.9041103756293588
SOB_M_DC-14-2773-40-007,1,5620805.370970542,0.20536474574407054,0.8899710612955504
SOB_M_DC-14-2773-40-008,1,3027732.530240405,0.14260655948021264,0.8777527606759479
SOB_M_DC-14-2773-40-009,1,3602888.824056199,0.15377581033683826,0.8979909408199217
SOB_M_DC-14-2773-40-010,1,1626710.2411065793,0.139543480441963,0.8927114853092613
SOB_M_DC-14-2773-40-011,1,2760577.8170107645,0.14078878731532776,0.8971206234959593
SOB_M_DC-14-2773-40-012,1,27931921.40645547,0.22852709484775693,0.8055970257354629
SOB_M_DC-14-2773-40-013,1,2688202.1902916436,0.13776864854805163,0.8706406245894249
SOB_M_DC-14-2773-40-014,1,4995143.279703337,0.1573904595950129,0.9017934607584591
SOB_M_DC-14-2773-40-015,1,10950015.427305372,0.16419055911344088,0.8880876426066897
SOB_M_DC-14-2773-40-016,1,546089.9931382098,0.09285208362052084,0.8557839583905213
SOB_M_DC-14-2773-40-017,1,612965.7268015499,0.09899512931534302,0.8763657868490625
SOB_M_DC-14-2773-40-018,1,490685.943144973,0.09852526141836422,0.863963617037251
SOB_M_DC-14-2773-40-019,1,1065628.9162997215,0.10648856001113893,0.8704603813498447
SOB_M_DC-14-2773-40-020,1,1366495.7733706932,0.13874365854721413,0.8725551359222196
SOB_M_DC-14-2773-40-021,1,1292699.1094366333,0.13918716161155334,0.8533071880957827
SOB_M_DC-14-2773-40-022,1,1145517.00237319,0.11811101872939718,0.8851317404107296
SOB_M_DC-14-2773-40-023,1,813212.8807757187,0.0935823151431684,0.8725561512766843
SOB_M_DC-14-2773-40-024,1,253701.15503071263,0.10457822131866489,0.7498745811543377
SOB_M_DC-14-2773-40-025,1,161434.1178768246,0.10021659137908992,0.7281467114979148
SOB_M_DC-14-2773-40-026,1,121766.0931100773,0.09920386685027985,0.6176988841241072
SOB_M_DC-14-2773-40-027,1,450018.31128396303,0.07532400263888407,0.8336345016638612
SOB_M_DC-14-2773-40-028,1,529556.2977176317,0.08266292736681133,0.8457529133173437
SOB_M_DC-14-2773-40-029,1,488799.9925083506,0.08736764344794866,0.8591682816141242
SOB_M_DC-14-2773-40-030,1,518741.5253571449,0.09095613126199859,0.8566037906062733
SOB_M_DC-14-2980-40-001,1,790266.1497524473,0.11368871683418123,0.8646299817061794
SOB_M_DC-14-2980-40-002,1,670250.1340851922,0.1184370590203268,0.8586815149264173
SOB_M_DC-14-2980-40-003,1,494939.4585564658,0.10720840671211333,0.8446001513000119
SOB_M_DC-14-2980-40-004,1,888114.795162518,0.11206993384927608,0.8598857986342227
SOB_M_DC-14-2980-40-005,1,1054894.7221721727,0.10214844800874552,0.8771066643295777
SOB_M_DC-14-2980-40-006,1,1061692.705442962,0.1057531266309925,0.8803397941510638
SOB_M_DC-14-2980-40-007,1,984221.1002074514,0.1053910542863946,0.8735618584512612
SOB_M_DC-14-2980-40-008,1,1252134.1435205096,0.10767593818542981,0.8625636439447557
SOB_M_DC-14-2980-40-009,1,867981.7580556397,0.10042325827062211,0.8592302441484903
SOB_M_DC-14-2980-40-010,1,940153.6049698691,0.10420805793722353,0.8689152728336161
SOB_M_DC-14-2980-40-011,1,1212595.3626946253,0.11508078524037173,0.8714505887487469
SOB_M_DC-14-2980-40-012,1,1122259.6586744452,0.1136439769743262,0.8766775014763741
SOB_M_DC-14-2980-40-013,1,613274.6608170288,0.13134229496064503,0.8165484016833766
SOB_M_DC-14-2980-40-014,1,304943.966297548,0.11507998303451537,0.800242470137418
SOB_M_DC-14-2980-40-015,1,298679.83436922176,0.13036893454705545,0.7718087273213445
SOB_M_DC-14-2980-40-016,1,396793.55191379855,0.07402748316564803,0.8286763359166706
SOB_M_DC-14-2980-40-017,1,415046.5257261559,0.10953585134799221,0.8346249770713675
SOB_M_DC-14-2980-40-018,1,409844.768674915,0.10311060733065683,0.8182380295986743
SOB_M_DC-14-2980-40-019,1,572699.3554824702,0.10385280318032003,0.8388263827216024
SOB_M_DC-14-2980-40-020,1,547470.4052842727,0.1054719932132645,0.8424252201991339
SOB_M_DC-14-2985-40-001,1,113443.21477062437,0.09034819302423527,0.5779732098259104
SOB_M_DC-14-2985-40-002,1,15664.918331402143,0.04634804204257296,0.49915144809461914
SOB_M_DC-14-2985-40-003,1,1013401.9631048178,0.24477384084596554,0.7813145862152439
SOB_M_DC-14-2985-40-004,1,2146094.2305349824,0.16956538311267866,0.8666579830479427
SOB_M_DC-14-2985-40-005,1,849914.7311871113,0.17638511329172582,0.7070758767311506
SOB_M_DC-14-2985-40-006,1,1863683.1349060598,0.1517658917887149,0.8752462485448703
SOB_M_DC-14-2985-40-007,1,1087073.5563692611,0.17884589307553644,0.760192664058
SOB_M_DC-14-2985-40-008,1,847329.4421308476,0.17980521529930923,0.8237774393284916
SOB_M_DC-14-2985-40-009,1,1126272.8611959168,0.18125717951478512,0.8356072963020457
SOB_M_DC-14-2985-40-010,1,303258.7199245495,0.10820272973808197,0.8373217980281819
SOB_M_DC-14-2985-40-011,1,1215428.680372356,0.14008086559215138,0.8709959912304133
SOB_M_DC-14-2985-40-012,1,672983.5996560947,0.18227817732713406,0.7907075422956719
SOB_M_DC-14-2985-40-013,1,840442.915272107,0.11760891796081584,0.8500923002146723
SOB_M_DC-14-2985-40-014,1,11635451.077436063,0.17530353690644593,0.8712287452822621
SOB_M_DC-14-2985-40-015,1,1585539.5076928989,0.19257314249590515,0.8137748133582391
SOB_M_DC-14-2985-40-016,1,1938022.9397290417,0.1509666263311503,0.8801678120760023
SOB_M_DC-14-2985-40-017,1,1898319.1429384993,0.13908363254233547,0.8767877988129505
SOB_M_DC-14-2985-40-018,1,1114745.7799557436,0.17772833975368318,0.8382298887719901
SOB_M_DC-14-2985-40-019,1,934104.829993806,0.18698665588267166,0.7925907659888868
SOB_M_DC-14-2985-40-020,1,1389578.41920031,0.12158675078096229,0.8684435796708454
SOB_M_DC-14-3909-40-001,1,867236.2679511361,0.11676485123353492,0.8533664504278973
SOB_M_DC-14-3909-40-002,1,510945.267426506,0.09906737690132467,0.8548748607032506
SOB_M_DC-14-3909-40-003,1,1403122.9480491665,0.12661809298059157,0.8342654533240687
SOB_M_DC-14-3909-40-004,1,2197471.926565003,0.11985775173840507,0.8682955784143805
SOB_M_DC-14-3909-40-005,1,527734.1375786508,0.1319447896600328,0.755441386574256
SOB_M_DC-14-3909-40-006,1,506492.09201928176,0.12205021434822921,0.8247528155465875
SOB_M_DC-14-3909-40-007,1,748146.3836419191,0.11612964993176474,0.84123302447886
SOB_M_DC-14-3909-40-008,1,762386.3060489171,0.12300756871398172,0.8456938179722072
SOB_M_DC-14-3909-40-009,1,1368541.0410299874,0.12453262273614188,0.8502682469117996
SOB_M_DC-14-3909-40-010,1,1271143.1995581386,0.11961934285560258,0.8475667143215917
SOB_M_DC-14-3909-40-011,1,596007.2587509761,0.12050362233152928,0.8172540166722162
SOB_M_DC-14-3909-40-012,1,499757.50868237886,0.13492686897599818,0.8001446915509156
SOB_M_DC-14-3909-40-013,1,787902.7006846599,0.1337230924041694,0.8198652837926487
SOB_M_DC-14-3909-40-014,1,808976.4367252807,0.12064784599691064,0.8505857247487529
SOB_M_DC-14-3909-40-015,1,482299.22617306426,0.11770443430763822,0.7926467316344664
SOB_M_DC-14-3909-40-016,1,375840.88446880144,0.1367590060303337,0.756849185619988
SOB_M_DC-14-3909-40-017,1,260333.2047394688,0.12212912615023928,0.792279794753856
SOB_M_DC-14-3909-40-018,1,263944.980515239,0.12015596701670732,0.7947517492978802
SOB_M_DC-14-3909-40-019,1,606297.4684813913,0.10680682345867565,0.8448088103366502
SOB_M_DC-14-3909-40-020,1,484730.7108296267,0.10516098550623731,0.8014188975758355
SOB_M_DC-14-3909-40-021,1,239941.76562881272,0.09836451539699911,0.7686983850308458
SOB_M_DC-14-3909-40-022,1,150022.43041948052,0.1190737604842022,0.7507677716985418
SOB_M_DC-14-3909-40-023,1,248970.14383258251,0.09620153790541928,0.8131264827180128
SOB_M_DC-14-3909-40-024,1,205240.7912005999,0.12462756937271004,0.7408625843219626
SOB_M_DC-14-3909-40-025,1,145996.70521522863,0.0902843389429119,0.6983771136827613
SOB_M_DC-14-3909-40-026,1,350697.1937242792,0.10952718126748023,0.7659524560087034
SOB_M_DC-14-4364-40-001,1,1674333.3738667541,0.12674938067370561,0.8164198410918949
SOB_M_DC-14-4372-40-001,1,446158.30464021047,0.10540956796442202,0.8105419797062728
SOB_M_DC-14-4372-40-002,1,434038.46964522655,0.10911089215949239,0.7911055649010064
SOB_M_DC-14-4372-40-003,1,524880.9979129299,0.09664375771723732,0.8312784106604706
SOB_M_DC-14-4372-40-004,1,543695.4373713218,0.09225074192627804,0.8330843388740562
SOB_M_DC-14-4372-40-005,1,392960.2826082662,0.0901327402169625,0.8440037002695636
SOB_M_DC-14-4372-40-006,1,635635.6095201742,0.10641308131430395,0.854921517996265
SOB_M_DC-14-4372-40-007,1,630856.8837835512,0.09765740582733465,0.8548676559081397
SOB_M_DC-14-4372-40-008,1,496645.26462428155,0.10046204581448664,0.8416718009960918
SOB_M_DC-14-4372-40-009,1,696154.7841348157,0.09817318762314263,0.8495450801434747
SOB_M_DC-14-4372-40-010,1,856469.0679931594,0.1049057644577988,0.8489024658500435
SOB_M_DC-14-4372-40-011,1,614339.0912444824,0.09583897959788741,0.841862421021478
SOB_M_DC-14-4372-40-012,1,748704.7530402235,0.11113281062764825,0.8517454136219822
SOB_M_DC-14-4372-40-013,1,243387.31382819358,0.1293914746949438,0.591853354681962
SOB_M_DC-14-4372-40-014,1,247171.94564524485,0.12560183379494336,0.7250095076969725
SOB_M_DC-14-4372-40-015,1,668284.1447528446,0.10206439025311619,0.855895302570015
SOB_M_DC-14-4372-40-016,1,803956.4821850084,0.09926567458739992,0.8651625699050852
SOB_M_DC-14-4372-40-017,1,360607.2196249231,0.0931486255886351,0.830424849569338
SOB_M_DC-14-4372-40-018,1,362772.61169373133,0.08831269383134119,0.8267112846198241
SOB_M_DC-14-4372-40-019,1,823713.1710072283,0.11382998295788359,0.8663991521860043
SOB_M_DC-14-4372-40-020,1,340532.8937666655,0.0819221871019928,0.8378056966341028
SOB_M_DC-14-4372-40-021,1,245593.6607473315,0.09446880210183983,0.824707453432344
SOB_M_DC-14-5287-40-001,1,267039.29655302555,0.09197412854117777,0.8294596630947426
SOB_M_DC-14-5287-40-002,1,282194.3074994936,0.10485894730290098,0.8305451115315167
SOB_M_DC-14-5287-40-003,1,326087.0513227285,0.10219823132759721,0.8527558736688594
SOB_M_DC-14-5287-40-004,1,345930.3226320436,0.08888470763220221,0.8339451297853052
SOB_M_DC-14-5287-40-005,1,207489.3028748499,0.09881490668097274,0.7850039570333873
SOB_M_DC-14-5287-40-006,1,232550.8421280659,0.09054501154845322,0.8174595244881907
SOB_M_DC-14-5287-40-007,1,89887.35461590374,0.11027684644242881,0.7426455450602023
SOB_M_DC-14-5287-40-008,1,135543.86144772026,0.07246376467495161,0.7852870550841858
SOB_M_DC-14-5287-40-009,1,226605.123940553,0.0929115922822596,0.7950884057664519
SOB_M_DC-14-5287-40-010,1,247097.5597295891,0.10220826353506995,0.8005834059489939
SOB_M_DC-14-5287-40-011,1,326702.07200997823,0.08365536995637868,0.8267862261775991
SOB_M_DC-14-5287-40-012,1,606482.1343591841,0.09015699835246922,0.8594692596854583
SOB_M_DC-14-5287-40-013,1,572164.4600900407,0.0883841975779445,0.8652982647764291
SOB_M_DC-14-5287-40-014,1,636491.6240623698,0.09127341236001306,0.8657110954661613
SOB_M_DC-14-5287-40-015,1,762851.0586485444,0.1031531015724172,0.8754597255364314
SOB_M_DC-14-5287-40-016,1,802405.511522069,0.11417059368180117,0.8671009373023242
SOB_M_DC-14-5287-40-017,1,740027.5939435544,0.11647587619655253,0.8596310645953255
SOB_M_DC-14-5287-40-018,1,873324.9187509398,0.11489219944337274,0.8661893612378736
SOB_M_DC-14-5287-40-019,1,843432.9406537312,0.1134412340885176,0.8751879148164515
SOB_M_DC-14-5287-40-020,1,860716.5555893341,0.13268178059408606,0.8705168869982288
SOB_M_DC-14-5287-40-021,1,888722.4410676279,0.1268134360852142,0.8752138330154963
SOB_M_DC-14-5287-40-022,1,749961.5421421838,0.14315317699670013,0.8547415317888075
SOB_M_DC-14-5287-40-023,1,579706.8601968343,0.1380567308117893,0.8510651873453358
SOB_M_DC-14-5694-40-001,1,396847.4879785404,0.11101303366854903,0.8152016236075628
SOB_M_DC-14-5694-40-002,1,245136.9371247371,0.0879137629751225,0.8028501083589412
SOB_M_DC-14-5694-40-003,1,487331.78905149637,0.0873945037415966,0.8501986713143684
SOB_M_DC-14-5694-40-004,1,435150.6750618884,0.11009667141282489,0.835383399874009
SOB_M_DC-14-5694-40-005,1,400931.20871578006,0.12163993758773438,0.8228047904857856
SOB_M_DC-14-5694-40-006,1,329383.997911272,0.07741480200110634,0.8264187802335443
SOB_M_DC-14-5694-40-007,1,462540.9808669154,0.11020883600626698,0.8315041596864616
SOB_M_DC-14-5694-40-008,1,349292.18060282915,0.12223240765110771,0.7922250790969142
SOB_M_DC-14-5694-40-009,1,577727.5595656689,0.1277041898130619,0.8160056455495744
SOB_M_DC-14-5694-40-010,1,440228.9481808893,0.11568754343717079,0.8142332705646395
SOB_M_DC-14-5694-40-011,1,544124.621630028,0.12391252742853676,0.8031316450988796
SOB_M_DC-14-5694-40-012,1,445903.875064193,0.1232341517137982,0.8052736615057086
SOB_M_DC-14-5694-40-013,1,410180.21514195163,0.13343972472370655,0.7877043461339871
SOB_M_DC-14-5694-40-014,1,653936.1103418897,0.12666707405820524,0.8141778691580601
SOB_M_DC-14-5694-40-015,1,401972.8636309254,0.1230177552024748,0.7963309164646377
SOB_M_DC-14-5694-40-016,1,738397.2707775782,0.13353056066488775,0.8068394143973278
SOB_M_DC-14-5694-40-017,1,565378.3362394818,0.12263162187099837,0.8104361515607942
SOB_M_DC-14-5694-40-018,1,620731.6961118031,0.1256424879408967,0.8171741360188293
SOB_M_DC-14-5694-40-019,1,640016.8783448442,0.1330305362029191,0.8132461028567288
SOB_M_DC-14-5694-40-020,1,607460.0447197842,0.13634779871518632,0.8040207743716328
SOB_M_DC-14-5694-40-021,1,362294.25697829324,0.10827718617256976,0.8158253250055784
SOB_M_DC-14-5694-40-022,1,300562.4877996399,0.12483817263036373,0.7648922623570693
SOB_M_DC-14-5695-40-001,1,598373.1166203271,0.10260677630471768,0.8519041424927984
SOB_M_DC-14-5695-40-002,1,643496.0259910647,0.10921121126672018,0.8437612184812968
SOB_M_DC-14-5695-40-003,1,527232.4215145084,0.12532976266846535,0.7959329446024779
SOB_M_DC-14-5695-40-004,1,601534.4923907662,0.10159671328353244,0.8526037733481416
SOB_M_DC-14-5695-40-005,1,531899.9282699845,0.08496520421311939,0.8548505540175757
SOB_M_DC-14-5695-40-006,1,619455.8891675532,0.09590775309491834,0.8577150368686332
SOB_M_DC-14-5695-40-007,1,586350.9061195244,0.10198989857626632,0.8555944611796968
SOB_M_DC-14-5695-40-008,1,550136.2462357929,0.09694534079094728,0.8474632092443045
SOB_M_DC-14-5695-40-009,1,510549.6624492857,0.09175113355243864,0.8531894140441525
SOB_M_DC-14-5695-40-010,1,597263.6384291764,0.09219327986974826,0.8638164514737677
SOB_M_DC-14-5695-40-011,1,800446.685343057,0.09220190462219166,0.8742804631730509
SOB_M_DC-14-5695-40-012,1,1034924.5415367247,0.09517953322903375,0.875437623048918
SOB_M_DC-14-5695-40-013,1,743405.914088153,0.09287387449764602,0.8641504906582398
SOB_M_DC-14-5695-40-014,1,903913.5871983499,0.09434170719402647,0.8736282464534775
SOB_M_DC-14-5695-40-015,1,652905.4272997706,0.09325434714728231,0.8633017530763568
SOB_M_DC-14-5695-40-016,1,651501.391267567,0.09231735784919526,0.864199442270399
SOB_M_DC-14-5695-40-017,1,602796.3699313268,0.09728378808295128,0.8634475181023228
SOB_M_DC-14-5695-40-018,1,785769.8327153869,0.10435610708901412,0.8623462810747198
SOB_M_DC-14-5695-40-019,1,937213.8451544078,0.11162757638114854,0.8738024430291862
SOB_M_DC-14-5695-40-020,1,1031382.4587205636,0.10979776047763326,0.8711759868193062
SOB_M_DC-14-5695-40-021,1,1078476.7315605164,0.10932151835348881,0.881881859866257
SOB_M_DC-14-5695-40-022,1,1015203.2346637159,0.11372677039969663,0.8752406311354589
SOB_M_DC-14-5695-40-023,1,1161395.428407941,0.1100430630594349,0.8841066040152082
SOB_M_DC-14-6241-40-002,1,467211.62776172534,0.09676160031475355,0.8298915936569744
SOB_M_DC-14-6241-40-004,1,282126.47311190853,0.09020508131411129,0.8108723185191292
SOB_M_DC-14-6241-40-006,1,292884.8563114629,0.10079797779279771,0.8119765754593223
SOB_M_DC-14-6241-40-008,1,227390.16923770498,0.11756650075961647,0.7654134743455755
SOB_M_DC-14-6241-40-010,1,307957.8665329732,0.08931265615252497,0.8320202530849071
SOB_M_DC-14-6241-40-012,1,185583.18775312963,0.11418236262451145,0.7161674212967128
SOB_M_DC-14-6241-40-014,1,278618.4662754271,0.0885102276103712,0.7938902494671841
SOB_M_DC-14-6241-40-015,1,361264.32756620506,0.09748211098899552,0.8061849766584599
SOB_M_DC-14-6241-40-017,1,622025.6144001384,0.09658774169456606,0.8389648581386961
SOB_M_DC-14-6241-40-019,1,155549.72955612163,0.08758766867637946,0.7503987251606156
SOB_M_DC-14-6241-40-020,1,448844.92240386386,0.10253351258674019,0.7718248589406702
SOB_M_DC-14-6241-40-022,1,216373.97024699365,0.06443370871542346,0.773110173117853
SOB_M_DC-14-6241-40-024,1,140007.48160106922,0.08343071669302166,0.730710918460809
SOB_M_DC-14-6241-40-026,1,55490.505441844565,0.07919313818964235,0.7185911650298491
SOB_M_DC-14-6241-40-028,1,294166.06693526515,0.09524371967558558,0.7857153469703343
SOB_M_DC-14-6241-40-030,1,98098.93173333711,0.10584144991718153,0.7085142798961794
SOB_M_DC-14-6241-40-032,1,301686.25683245086,0.13447582439197217,0.7082787254026423
SOB_M_DC-14-6241-40-034,1,82430.06250886511,0.08025423038048454,0.6819171053600931
SOB_M_DC-14-6241-40-036,1,184780.55950479014,0.0870047970192256,0.7389004368917309
SOB_M_DC-14-6241-40-038,1,145156.19935899146,0.07488324652369165,0.7401248713639796
SOB_M_DC-14-6241-40-039,1,74480.76817092962,0.08019027261944449,0.6564157917259801
SOB_M_DC-14-6241-40-040,1,71868.13196187226,0.0922327753907654,0.6858698413391244
SOB_M_DC-14-6241-40-043,1,289082.87259732495,0.0990340115354953,0.8101628575682477
SOB_M_DC-14-6241-40-044,1,274111.7983604574,0.1091308755773803,0.7797121136674315
SOB_M_DC-14-6241-40-045,1,298602.5913749913,0.1103536349037882,0.8075276137406152
SOB_M_DC-14-6241-40-048,1,444235.1742187443,0.09555836943870676,0.8446258790029846
SOB_M_DC-14-6241-40-049,1,234370.74150371016,0.0743981256282673,0.7969317508335517
SOB_M_DC-14-6241-40-051,1,641706.7815537979,0.09200780520016394,0.7903948630046859
SOB_M_DC-14-6241-40-053,1,858917.872920592,0.11841834834740837,0.7815288848759986
SOB_M_DC-14-6241-40-054,1,366725.1520588404,0.07293324256980169,0.8115002838820192
SOB_M_DC-14-6241-40-055,1,490111.19720753015,0.09272978326509644,0.821158804124965
SOB_M_DC-14-6241-40-056,1,724158.7233832793,0.09989060079985025,0.7823557782169438
SOB_M_DC-14-8168-40-001,1,366117.25476610655,0.1039411283292717,0.8581779674262616
SOB_M_DC-14-8168-40-002,1,616011.9046357066,0.11733276438779898,0.8589378928921012
SOB_M_DC-14-8168-40-003,1,319758.30948563747,0.10891924459167787,0.8358585319576507
SOB_M_DC-14-8168-40-004,1,202174.9596714467,0.09758785883807733,0.832316475116232
SOB_M_DC-14-8168-40-005,1,265434.06301608856,0.09541115140004652,0.8451888578270499
SOB_M_DC-14-8168-40-006,1,199326.5605238501,0.11474920451091472,0.7876117459541042
SOB_M_DC-14-8168-40-007,1,326767.3568349031,0.10520329505225894,0.8484530935954995
SOB_M_DC-14-8168-40-008,1,713753.7659030168,0.13521525916517552,0.845701840901194
SOB_M_DC-14-8168-40-009,1,1555043.876776945,0.12420405510639156,0.8044752839896888
SOB_M_DC-14-8168-40-010,1,128311.21803300461,0.10204472424042557,0.8011570522023855
SOB_M_DC-14-9461-40-001,1,2723669.364539477,0.12290953092566743,0.853725141550709
SOB_M_DC-14-9461-40-002,1,1201519.5719076758,0.1549371291643729,0.8835764252470567
SOB_M_DC-14-9461-40-003,1,743915.9867900981,0.10381163091811278,0.8669648314921891
SOB_M_DC-14-9461-40-004,1,1166125.4696448098,0.12818072132326813,0.862410397042176
SOB_M_DC-14-9461-40-005,1,265546.9280448717,0.08344499358857335,0.8388088250542276
SOB_M_DC-14-9461-40-006,1,1600739.7570438432,0.19340151025057759,0.8327938502358584
SOB_M_DC-14-9461-40-007,1,589134.6707535064,0.09440345586564772,0.8379235200790937
SOB_M_DC-14-9461-40-008,1,937859.0227120742,0.13472481446360537,0.8376435406106731
SOB_M_DC-14-9461-40-009,1,2716727.6664468087,0.15098231815357255,0.8161238437529412
SOB_M_DC-14-9461-40-010,1,2272916.118816824,0.12800628188075827,0.8459700237444358
SOB_M_DC-14-9461-40-011,1,980640.9285227202,0.10838519886314585,0.8602049449260086
SOB_M_DC-14-9461-40-012,1,3558160.670607398,0.14171692049262394,0.8667781525962525
SOB_M_DC-14-9461-40-013,1,1631264.4403095294,0.21239081536557577,0.7833880720160629
SOB_M_DC-14-9461-40-014,1,651860.5040926805,0.09561572368801409,0.8403286777127648
SOB_M_DC-14-9461-40-015,1,595717.245595438,0.12182192540461831,0.8379974620363541
SOB_M_DC-14-9461-40-016,1,504452.72168950114,0.14294748522338374,0.8262946314661995
SOB_M_DC-14-9461-40-017,1,466805.4368878576,0.20285798417552045,0.7911346825362942
SOB_M_DC-14-9461-40-018,1,1365803.8210720054,0.11964131975005922,0.8589693196803877
SOB_M_DC-14-9461-40-019,1,803734.6951993294,0.14589517059054669,0.8303200417187887
SOB_M_DC-14-9461-40-020,1,835503.5228552484,0.15085317535069817,0.8438291047356662
SOB_M_DC-14-9461-40-021,1,958358.3836443878,0.14772348276480565,0.8450051440568006
SOB_M_DC-14-9461-40-022,1,618568.9937728819,0.1840030271164508,0.7620180965388578
SOB_M_DC-14-9461-40-023,1,966179.6994331877,0.1442919286245333,0.8372671316573285
SOB_M_DC-14-9461-40-024,1,521620.8430834627,0.11024044060054553,0.8219425197292892
SOB_M_DC-14-9461-40-025,1,657387.3190674653,0.1125670116553788,0.8443247544002759
SOB_M_DC-14-9461-40-026,1,2289379.748595732,0.10648042645387744,0.8590355564545437
SOB_M_LC-14-12204-40-001,1,78132.62885961139,0.06530877537508838,0.7406926077146511
SOB_M_LC-14-12204-40-002,1,75706.51649499711,0.054075998897818486,0.7662628050469814
SOB_M_LC-14-12204-40-003,1,75623.06503233429,0.05709780256339455,0.7668103723323514
SOB_M_LC-14-12204-40-004,1,62347.48476429845,0.05736632117448989,0.7590718404181723
SOB_M_LC-14-12204-40-005,1,60894.43446861001,0.07131330555880998,0.6904703145248129
SOB_M_LC-14-12204-40-006,1,80845.36545293167,0.06395662154922051,0.7560603743755308
SOB_M_LC-14-12204-40-007,1,106323.03504999752,0.059585022020709345,0.7797948011404243
SOB_M_LC-14-12204-40-008,1,83221.53863277684,0.06372352907894405,0.7632617511922524
SOB_M_LC-14-12204-40-009,1,216468.23470864934,0.0768135778417341,0.7823591211992494
SOB_M_LC-14-12204-40-010,1,446813.0539515741,0.08053454931628014,0.851914107225657
SOB_M_LC-14-12204-40-011,1,465426.1671356795,0.08314580369034728,0.8512825969366933
SOB_M_LC-14-12204-40-012,1,336492.3732526666,0.07432405596852355,0.8357571619148653
SOB_M_LC-14-12204-40-013,1,376435.08898946556,0.07600947480528981,0.8367725102502324
SOB_M_LC-14-12204-40-014,1,328020.25366041047,0.0722106173147603,0.8352472292497896
SOB_M_LC-14-12204-40-015,1,389343.8137153902,0.07910294500668949,0.8170844921477841
SOB_M_LC-14-12204-40-016,1,196129.2097058735,0.05985039475760368,0.8205336371057759
SOB_M_LC-14-12204-40-017,1,166067.53261754417,0.05968733550176733,0.8123110039592922
SOB_M_LC-14-12204-40-018,1,195374.5437985604,0.06089279784170184,0.830401980935111
SOB_M_LC-14-12204-40-034,1,196129.2097058735,0.05985039475760368,0.8205336371057759
