image,glcm
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.37788697 0.41430615 0.1138092  0.37468597 0.79317563 0.77322746
  0.93771739 0.79491243 0.3987963  0.38970142 0.4969415  0.40149054
  0.82609325 0.81231964 0.94309916 0.82900942]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.41773626 0.44048169 0.13589275 0.43963276 0.802641   0.79190117
  0.93578565 0.79230275 0.36577481 0.3608506  0.46236277 0.36258412
  0.80934851 0.80102407 0.93205362 0.80294644]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.41648038 0.42751812 0.14857064 0.46237168 0.79248263 0.78694413
  0.92595493 0.76957324 0.37259691 0.37045609 0.46333873 0.36363124
  0.8094     0.80541559 0.92572597 0.79397287]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.22533752 0.24307252 0.09122682 0.23728718 0.72634846 0.70482401
  0.88928029 0.71184987 0.52991426 0.52282224 0.59683131 0.52524716
  0.89112151 0.88339134 0.95439412 0.88611046]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.36692936 0.43528432 0.16850827 0.38366898 0.82125914 0.78799838
  0.9179372  0.81313704 0.38644667 0.37072073 0.4523864  0.38178419
  0.83122166 0.8065846  0.91575716 0.82458583]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.30193093 0.37263909 0.16222423 0.32186011 0.86571602 0.83422834
  0.92779286 0.85681813 0.39096665 0.37138203 0.43811812 0.38657509
  0.85872496 0.83090066 0.91890294 0.85184549]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.34212873 0.34692261 0.16597018 0.41834332 0.84227187 0.83996744
  0.92342269 0.80702131 0.37869587 0.37864512 0.44199112 0.36117113
  0.83757865 0.83669575 0.91707138 0.80979924]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.45296389 0.5066893  0.14521371 0.45145498 0.78547153 0.76005821
  0.93120391 0.78621339 0.35895384 0.35035927 0.45859777 0.35953168
  0.79600345 0.77977896 0.92739691 0.79665047]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.32854631 0.36590105 0.12867693 0.34865821 0.76569439 0.73915724
  0.90828465 0.75145231 0.45647185 0.44728123 0.53077883 0.45245729
  0.84947127 0.83648446 0.93579707 0.84353252]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.40403454 0.44087472 0.14525136 0.44269207 0.80599152 0.78829226
  0.93026346 0.78742144 0.38428037 0.37830452 0.4679917  0.37767432
  0.81998964 0.80956594 0.92831551 0.80864217]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.38776452 0.38685092 0.14654393 0.44688959 0.79345286 0.79402341
  0.92198005 0.76205553 0.39869827 0.3992043  0.47983709 0.38653582
  0.82443987 0.8248512  0.92673933 0.80455502]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.30798744 0.34007766 0.12408704 0.33102234 0.81913058 0.80030353
  0.92719197 0.80562089 0.43075368 0.42293023 0.49914217 0.42570178
  0.85801758 0.847038   0.93804683 0.85070163]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.43869388 0.49168514 0.12814359 0.43153327 0.79056943 0.7652581
  0.93882221 0.79397489 0.36775226 0.35822732 0.47089398 0.37116176
  0.80423485 0.78736783 0.93598091 0.8089393 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.27104867 0.32391328 0.15078245 0.30180949 0.85458224 0.82621085
  0.91912072 0.83806959 0.42574755 0.40940619 0.47102877 0.4170907
  0.87121978 0.84940402 0.92461254 0.85934663]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.39196232 0.41932431 0.17515938 0.45763335 0.83077081 0.81898296
  0.92438124 0.80244378 0.376852   0.37185281 0.4466276  0.3631856
  0.82093187 0.81231587 0.91268761 0.79778333]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.36253061 0.3659545  0.1500891  0.42227987 0.80068919 0.79874264
  0.91751687 0.7677664  0.39795824 0.39763385 0.47294855 0.38405292
  0.83297268 0.83161691 0.92497427 0.81167948]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.39810989 0.41679008 0.17276247 0.47420648 0.78674084 0.77667403
  0.90748283 0.74590981 0.38868204 0.38615335 0.46286439 0.37392531
  0.81929733 0.81439419 0.91446584 0.79464321]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.27366719 0.33017969 0.16564704 0.31336132 0.85840682 0.82918875
  0.91437639 0.83789098 0.41885177 0.40047568 0.45685895 0.40723999
  0.86992936 0.84633495 0.9171953  0.85423855]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.38902669 0.44117027 0.19054476 0.47978745 0.82980909 0.80706049
  0.91668982 0.79017124 0.37550335 0.3663714  0.43818882 0.35875343
  0.82516138 0.80946633 0.90903076 0.7969115 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.38080691 0.41197    0.18437053 0.46323633 0.83533592 0.8218745
  0.92023126 0.79970869 0.38578596 0.37915298 0.44730186 0.36895712
  0.82595573 0.81566854 0.90875216 0.79829081]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.3764898  0.41240391 0.19278481 0.4811206  0.84381072 0.82893567
  0.92004682 0.80043202 0.3776224  0.36965942 0.43587743 0.35748553
  0.82744364 0.81529312 0.90621282 0.79339716]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.37948509 0.38920907 0.15988379 0.4392806  0.81384389 0.80908947
  0.92156108 0.78453079 0.38864678 0.38660047 0.46263749 0.37564354
  0.82532057 0.82173655 0.9200694  0.80446195]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31105181 0.31586411 0.15930339 0.38894182 0.82856437 0.82592998
  0.91233787 0.78565673 0.41938333 0.41764546 0.47241849 0.39791231
  0.85530235 0.85280228 0.9203596  0.82537534]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.36725903 0.46239369 0.16991692 0.37257935 0.82434484 0.77880617
  0.91875183 0.82177021 0.39393524 0.37484247 0.4593673  0.39443555
  0.83096264 0.79968181 0.91614462 0.83097581]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.41425432 0.47435111 0.16195128 0.44011068 0.82171874 0.79580125
  0.93026279 0.81053944 0.37018956 0.35997683 0.44764083 0.36585012
  0.81565212 0.79750633 0.91950625 0.80828405]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.34246468 0.37567954 0.17041262 0.39661683 0.83341798 0.81731555
  0.91709997 0.8071335  0.38671202 0.37801382 0.44540768 0.37308282
  0.84060188 0.82752787 0.9148464  0.82028895]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.41751962 0.47453977 0.1813493  0.46692764 0.82805977 0.80458059
  0.9252931  0.80771483 0.35540159 0.34562466 0.42627078 0.34631104
  0.81249356 0.79542738 0.91026655 0.79683755]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.26415071 0.33735792 0.14520744 0.26722948 0.84440645 0.80110502
  0.91444925 0.84244856 0.45818238 0.43627162 0.5050907  0.45847681
  0.87340659 0.84472669 0.92748664 0.87299565]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.25091052 0.28646261 0.12916949 0.27665267 0.82525767 0.80047993
  0.91012689 0.80731557 0.46890037 0.45548801 0.51990405 0.46011263
  0.87919027 0.86326589 0.93541525 0.86854062]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.40281319 0.48617963 0.17372249 0.41033816 0.81710043 0.77930283
  0.92112966 0.8137315  0.37267963 0.35672989 0.44410297 0.37214056
  0.81800816 0.79083369 0.91339853 0.81681604]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31793407 0.36215001 0.1417062  0.3463032  0.8007421  0.7730791
  0.91140477 0.78300947 0.43713691 0.42438826 0.50350057 0.43043119
  0.85053501 0.83325504 0.92938408 0.84082378]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18504867 0.20655568 0.09037974 0.207304   0.91209187 0.90186569
  0.95707074 0.90151046 0.50532468 0.49966931 0.53201255 0.50057569
  0.91148446 0.90214781 0.95481013 0.90271691]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.40316797 0.43059944 0.15720767 0.45134494 0.7235975  0.7047738
  0.8922327  0.69055035 0.40577088 0.40002468 0.49040292 0.39643019
  0.81788352 0.80871197 0.92158441 0.80261787]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.2321821  0.26622019 0.13041814 0.2592086  0.85425695 0.83288224
  0.91816358 0.83728337 0.44090452 0.42739849 0.4841171  0.43174491
  0.88679498 0.87091198 0.93479469 0.87525916]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.26382104 0.31267273 0.14140815 0.28246317 0.84768637 0.81935793
  0.91827735 0.83681052 0.42146132 0.40384821 0.47177898 0.41613407
  0.87222261 0.84999859 0.92929592 0.86492603]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.41811303 0.44742096 0.15734884 0.46362936 0.71581373 0.6958855
  0.8930285  0.68486722 0.39758525 0.39131799 0.48588961 0.38964614
  0.81230612 0.80226697 0.92158158 0.79869798]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.40557614 0.41726171 0.14118854 0.45237938 0.72440544 0.71645533
  0.90411018 0.69259098 0.39609887 0.39355802 0.48893015 0.3865988
  0.817173   0.81310947 0.92949232 0.801995  ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.2922606  0.31301545 0.11793791 0.31323869 0.8475185  0.83669451
  0.93846452 0.83657811 0.42831479 0.42207172 0.49453411 0.42366097
  0.86234317 0.85374365 0.94103105 0.85510352]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31721507 0.33239007 0.13220641 0.35817573 0.80264323 0.79322921
  0.91778263 0.77718938 0.43423238 0.42960286 0.50451467 0.42368472
  0.85170455 0.84532786 0.93389679 0.83656652]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31359184 0.33273279 0.13118678 0.34450156 0.78271251 0.7692751
  0.9090671  0.76111672 0.44750923 0.44142964 0.52310317 0.4386973
  0.85037394 0.84217579 0.93440661 0.83821566]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.43805651 0.44436794 0.14466155 0.4877706  0.68916797 0.68456222
  0.8972845  0.65375333 0.39058133 0.38969045 0.49236068 0.38121057
  0.8032989  0.80144665 0.92769558 0.787182  ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.29256515 0.31135846 0.13152875 0.32856357 0.80738129 0.79485563
  0.91331333 0.78351971 0.4268083  0.42030592 0.49455624 0.41607315
  0.8595573  0.85087456 0.93424315 0.84512821]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.38032653 0.40556211 0.14235876 0.41382509 0.71314887 0.69407274
  0.89263158 0.68784028 0.42221988 0.41520117 0.50907525 0.41555294
  0.82671962 0.81673694 0.92882062 0.81599365]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.32351962 0.33579525 0.12909733 0.37911931 0.79970642 0.79211448
  0.92010582 0.76529149 0.42811718 0.42491238 0.50096147 0.41457806
  0.85062449 0.84617208 0.93586169 0.83087519]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.28783987 0.2967536  0.11521786 0.31927243 0.74913527 0.74141187
  0.89967711 0.72179229 0.50770387 0.50474765 0.58150606 0.49840817
  0.86147912 0.85762612 0.94241366 0.84898898]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.40030141 0.43737207 0.15013302 0.43524973 0.68996648 0.66115794
  0.88368126 0.66280123 0.42263709 0.41414117 0.51085401 0.41617494
  0.81927535 0.8063708  0.9251782  0.80850351]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.35618524 0.37346916 0.13291858 0.39509503 0.73426886 0.72133249
  0.90077958 0.70519437 0.43422563 0.43117687 0.51955606 0.42434088
  0.83577991 0.83084784 0.93363106 0.82145357]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.48362951 0.51969061 0.17314522 0.53214797 0.67368817 0.64931734
  0.8831847  0.64091275 0.37954151 0.37381964 0.47677745 0.37202538
  0.78615636 0.77535349 0.91368339 0.77190177]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.38521193 0.42003176 0.16182265 0.42900219 0.70059127 0.67348957
  0.87428828 0.66651439 0.42829592 0.41925507 0.50965924 0.4186874
  0.82154537 0.80815891 0.91926562 0.80653367]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.42144427 0.4487604  0.14405918 0.45717744 0.68594812 0.66559951
  0.89272703 0.65932633 0.42873181 0.42308298 0.5233568  0.42313665
  0.81149953 0.80245751 0.92821888 0.80161455]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.33638619 0.36132308 0.13457822 0.36446415 0.68952256 0.66649736
  0.87575226 0.6635985  0.45759091 0.44962646 0.53957382 0.45030122
  0.84247316 0.83180839 0.93271089 0.83219607]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.43011931 0.46616359 0.17518761 0.4822022  0.71046043 0.68612255
  0.88201327 0.67532365 0.38690404 0.379261   0.46932515 0.37698919
  0.80797206 0.79554057 0.9124589  0.79129054]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.35694192 0.36947916 0.14887496 0.40272289 0.72320312 0.71345173
  0.88449816 0.68766976 0.43308863 0.42962074 0.51362867 0.42145016
  0.83256829 0.82746624 0.92556629 0.81527771]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.43194349 0.46275841 0.1686871  0.48486221 0.71462762 0.69425588
  0.88858316 0.67965176 0.38339253 0.37725859 0.47186058 0.37415879
  0.80456954 0.79426245 0.91601787 0.78849282]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.41866248 0.44762848 0.16851141 0.47409958 0.69930013 0.67846826
  0.87893505 0.65945381 0.395771   0.39006144 0.48208267 0.38483523
  0.8096427  0.80011445 0.91590242 0.79139524]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.31244898 0.31743936 0.13238837 0.35745571 0.70312581 0.69843001
  0.87428807 0.66041366 0.4711728  0.46893029 0.54628426 0.45854217
  0.85194757 0.84931692 0.93380581 0.83484004]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.51364835 0.57257935 0.22164182 0.57701583 0.68762323 0.65178151
  0.86525123 0.64908594 0.38381215 0.37569549 0.46116401 0.37550466
  0.78346276 0.76788756 0.89146807 0.76747805]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.35962009 0.40114135 0.17389818 0.40232357 0.72985086 0.69869665
  0.86941572 0.69780581 0.44705894 0.43905758 0.51266137 0.43836829
  0.83671779 0.82413771 0.91409376 0.82330179]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.35101413 0.38403999 0.16136461 0.38838844 0.70635951 0.67857779
  0.86493174 0.67493873 0.46029847 0.45353217 0.53031242 0.45235283
  0.83962763 0.82919587 0.91996524 0.82774563]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.49780534 0.52734361 0.21959629 0.58874059 0.68865881 0.67016229
  0.86268563 0.63176129 0.3942674  0.38964074 0.469369   0.38220684
  0.7896272  0.7812619  0.89235154 0.76644717]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.35921507 0.40399315 0.1776755  0.39903787 0.69654074 0.6587015
  0.85001201 0.66288632 0.47768042 0.46846683 0.54096136 0.47044695
  0.83545181 0.82131334 0.9119905  0.82347781]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.64365149 0.66840227 0.21862059 0.72680281 0.62803801 0.61370865
  0.87367582 0.57995709 0.36379808 0.36152744 0.45835702 0.35602346
  0.75044641 0.74532501 0.89288457 0.7324029 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.5531146  0.57014259 0.23490325 0.67548932 0.6818473  0.67198618
  0.86477449 0.61137728 0.37327183 0.37169843 0.44940481 0.3591095
  0.77662213 0.77329758 0.88620398 0.74771073]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.35779278 0.40447107 0.18406307 0.40967788 0.74921524 0.71645297
  0.87093538 0.71280226 0.47513796 0.46496186 0.53002782 0.4659386
  0.83904388 0.82416894 0.90910543 0.82409526]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.4973281  0.57004198 0.21877118 0.54606424 0.75895395 0.72371073
  0.89393945 0.73533341 0.36408852 0.35425052 0.43725836 0.35768224
  0.79072618 0.77197139 0.89296363 0.77866401]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.60016013 0.62795516 0.22674937 0.69553365 0.66674919 0.65133048
  0.87415207 0.61380694 0.37220259 0.36896468 0.45667934 0.36253395
  0.76250123 0.75603614 0.88909501 0.74115509]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.56220722 0.60699272 0.21550523 0.62817526 0.64430802 0.61594208
  0.86365466 0.6025384  0.39000223 0.38420842 0.47460927 0.38198721
  0.77298493 0.76154016 0.8942013  0.75652546]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.47148195 0.53834835 0.24621326 0.57466711 0.75435222 0.71955731
  0.87172142 0.70063821 0.38666153 0.37677809 0.43967855 0.37042066
  0.80495885 0.78715726 0.88099321 0.77584374]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.47955416 0.52547281 0.24952627 0.60326683 0.76082995 0.73804475
  0.87556643 0.6992615  0.38023282 0.37340825 0.437622   0.36452176
  0.79740663 0.78492988 0.8800219  0.76659622]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.50983673 0.57251961 0.21255616 0.56608342 0.69257464 0.65474582
  0.8718475  0.65862638 0.38644924 0.37862142 0.46858731 0.38012957
  0.78578921 0.77048289 0.89733234 0.7728061 ]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18074411 0.20238017 0.09661358 0.20224497 0.78357517 0.75767354
  0.8844287  0.75783573 0.55273161 0.54230851 0.59798667 0.54197063
  0.90966562 0.89896461 0.95169321 0.89899071]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.17989953 0.21346036 0.11132445 0.20595199 0.78209974 0.74122209
  0.86510149 0.75032448 0.61396553 0.59898687 0.64667398 0.60228506
  0.91022732 0.89382069 0.94434907 0.89751828]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18564207 0.23193888 0.11442411 0.2009244  0.79159032 0.73950336
  0.87153925 0.77433387 0.56389141 0.54258493 0.59917832 0.55750603
  0.90792496 0.88575485 0.94285194 0.90091496]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.18076295 0.21198573 0.10902793 0.20705561 0.81967238 0.78856261
  0.89132394 0.79347868 0.54394437 0.52948971 0.5793096  0.53169471
  0.91035322 0.89560314 0.94550486 0.89770221]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.1928697  0.22021098 0.10274703 0.21008033 0.812549   0.78596886
  0.90013996 0.79581645 0.54938892 0.53732577 0.59463653 0.54155452
  0.90378367 0.89060007 0.94862648 0.89537864]]"
/Users/melikapooyan/Downloads/BreaKHis_v1/breast/benign/SOB/adenosis/SOB_B_A_14-22549AB/40X/SOB_B_A-14-22549AB-40-027.png,"[[0.20126217 0.21687497 0.08896167 0.21481237 0.71654312 0.69434446
  0.87462345 0.69724858 0.55633913 0.5488186  0.61836832 0.54976701
  0.89944804 0.89176626 0.95551916 0.89275228]]"
